Date,HDFCBANK.NS,ICICIBANK.NS
2022-06-20,636.1759643554688,665.3849487304688
2022-06-21,643.1047973632812,675.2305908203125
2022-06-22,640.0734252929688,666.015380859375
2022-06-23,642.43115234375,678.1891479492188
2022-06-24,651.4049682617188,692.0604248046875
2022-06-27,652.583740234375,695.8434448242188
2022-06-28,647.6036987304688,689.0048828125
2022-06-29,646.6653442382812,681.6812133789062
2022-06-30,648.6141357421875,685.997802734375
2022-07-01,651.380859375,682.7967529296875
2022-07-04,652.2950439453125,698.5110473632812
2022-07-05,650.8275146484375,697.880615234375
2022-07-06,659.8013305664062,704.1856689453125
2022-07-07,671.6139526367188,719.7545776367188
2022-07-08,672.2394409179688,733.0437622070312
2022-07-11,676.5940551757812,746.4299926757812
2022-07-12,669.6892700195312,737.1177978515625
2022-07-13,653.3536376953125,730.6187133789062
2022-07-14,650.0817260742188,729.8427124023438
2022-07-15,655.3745727539062,728.6787109375
2022-07-18,648.397705078125,748.8550415039062
2022-07-19,648.6382446289062,757.2457275390625
2022-07-20,656.8179931640625,759.6222534179688
2022-07-21,654.7490844726562,762.4353637695312
2022-07-22,670.026123046875,776.0640869140625
2022-07-25,671.9989013671875,776.8886108398438
2022-07-26,670.6275634765625,772.426513671875
2022-07-27,675.7520141601562,776.5006713867188
2022-07-28,681.7425537109375,790.1778564453125
2022-07-29,690.0908203125,794.0579833984375
2022-08-01,695.8406982421875,798.7140502929688
2022-08-02,688.190185546875,793.2335205078125
2022-08-03,689.8020629882812,800.0720825195312
2022-08-04,688.984130859375,795.6585083007812
2022-08-05,686.6504516601562,813.0703735351562
2022-08-08,703.4913940429688,816.7297973632812
2022-08-10,705.5363159179688,828.24462890625
2022-08-11,714.8709716796875,838.9301147460938
2022-08-12,714.6063232421875,853.2750244140625
2022-08-16,722.7861938476562,858.0078735351562
2022-08-17,726.5151977539062,861.9111938476562
2022-08-18,727.3812255859375,863.7164916992188
2022-08-19,718.407470703125,849.3716430664062
2022-08-22,707.4849853515625,831.66015625
2022-08-23,705.2957153320312,843.0287475585938
2022-08-24,708.6879272460938,852.2015991210938
2022-08-25,704.838623046875,851.2745361328125
2022-08-26,704.9588623046875,849.8107299804688
2022-08-29,692.5928344726562,835.1731567382812
2022-08-30,715.0634155273438,865.8633422851562
2022-09-01,708.3511352539062,853.2261352539062
2022-09-02,714.7747192382812,851.3233642578125
2022-09-05,719.369873046875,861.1305541992188
2022-09-06,716.627197265625,862.301513671875
2022-09-07,713.2349853515625,855.0315551757812
2022-09-08,720.5968627929688,877.0855102539062
2022-09-09,721.0779418945312,879.476318359375
2022-09-12,718.6480712890625,885.2825927734375
2022-09-13,728.0548706054688,888.0149536132812
2022-09-14,735.5370483398438,895.919189453125
2022-09-15,731.7118530273438,895.4313354492188
2022-09-16,718.2631225585938,887.1366577148438
2022-09-19,723.0026245117188,877.475830078125
2022-09-20,731.7118530273438,894.601806640625
2022-09-21,730.5810546875,893.1381225585938
2022-09-22,715.015380859375,881.5744018554688
2022-09-23,695.8406982421875,860.9354248046875
2022-09-26,686.4579467773438,840.2474975585938
2022-09-27,680.299072265625,831.952880859375
2022-09-28,668.6066284179688,828.9766235351562
2022-09-29,665.1422119140625,823.511962890625
2022-09-30,683.9077758789062,841.1746215820312
2022-10-03,679.9862670898438,827.8543090820312
2022-10-04,699.13671875,846.6881103515625
2022-10-06,691.4381103515625,864.05810546875
2022-10-07,688.454833984375,861.2280883789062
2022-10-10,680.8524169921875,860.447509765625
2022-10-11,673.9476318359375,849.5668334960938
2022-10-12,678.350341796875,847.3711547851562
2022-10-13,670.5553588867188,832.9774780273438
2022-10-14,692.400390625,849.2252807617188
2022-10-17,696.033203125,863.8141479492188
2022-10-18,694.7340698242188,875.2314453125
2022-10-19,701.8553466796875,870.5473022460938
2022-10-20,697.1159057617188,867.1807250976562
2022-10-21,692.2079467773438,885.2338256835938
2022-10-24,703.0101318359375,903.9212036132812
2022-10-25,698.1262817382812,902.7012939453125
2022-10-27,699.8104248046875,902.0670776367188
2022-10-28,701.87939453125,885.9168701171875
2022-10-31,720.1637573242188,886.7463989257812
2022-11-01,728.1270751953125,886.6487426757812
2022-11-02,728.5841674804688,882.8429565429688
2022-11-03,725.3843994140625,886.6975708007812
2022-11-04,720.38037109375,883.428466796875
2022-11-07,725.9859619140625,895.333740234375
2022-11-09,725.7693481445312,888.5028686523438
2022-11-10,733.6605224609375,888.6980590820312
2022-11-11,775.2333984375,884.6483154296875
2022-11-14,777.1099853515625,873.3285522460938
2022-11-15,779.0106201171875,889.6738891601562
2022-11-16,785.6987915039062,891.5279541015625
2022-11-17,778.6016235351562,897.5781860351562
2022-11-18,776.5567016601562,898.1149291992188
2022-11-21,768.5933227539062,899.1395263671875
2022-11-22,767.4625244140625,901.3839721679688
2022-11-23,769.4594116210938,905.0433349609375
2022-11-24,781.9697875976562,916.16796875
2022-11-25,778.3610229492188,907.824462890625
2022-11-28,769.9886474609375,914.7529907226562
2022-11-29,768.8339233398438,923.8770751953125
2022-11-30,773.9342041015625,929.8785400390625
2022-12-01,779.2511596679688,917.4853515625
2022-12-02,773.2847290039062,908.1172485351562
2022-12-05,776.0994873046875,911.0447998046875
2022-12-06,775.2333984375,900.359375
2022-12-07,774.8966674804688,899.8714599609375
2022-12-08,779.2511596679688,909.3859252929688
2022-12-09,784.8087158203125,907.4342041015625
2022-12-12,790.9195556640625,907.824462890625
2022-12-13,793.1088256835938,910.4104614257812
2022-12-14,799.8211059570312,899.4810180664062
2022-12-15,785.1695556640625,886.8439331054688
2022-12-16,788.9467163085938,880.208251953125
2022-12-19,791.4006958007812,884.5507202148438
2022-12-20,785.939453125,887.72216796875
2022-12-21,778.3369140625,870.6937866210938
2022-12-22,775.6664428710938,869.1324462890625
2022-12-23,768.7377319335938,857.6663208007812
2022-12-26,784.0387573242188,871.620849609375
2022-12-27,784.8327026367188,878.890869140625
2022-12-28,784.2071533203125,877.2318725585938
2022-12-29,789.7406616210938,886.1119995117188
2022-12-30,783.4132690429688,869.3275756835938
2023-01-02,783.6779174804688,880.6473388671875
2023-01-03,788.8023681640625,879.5739135742188
2023-01-04,774.7042236328125,877.3782348632812
2023-01-05,769.7240600585938,857.9102783203125
2023-01-06,767.1738891601562,849.0789184570312
2023-01-09,768.6654663085938,852.2503662109375
2023-01-10,754.6154174804688,840.5402221679688
2023-01-11,765.4898071289062,845.3706665039062
2023-01-12,769.5797119140625,839.857177734375
2023-01-13,770.18115234375,852.3479614257812
2023-01-16,762.7952270507812,844.3460693359375
2023-01-17,774.1508178710938,844.2484741210938
2023-01-18,787.8159790039062,848.493408203125
2023-01-19,791.0878295898438,845.224365234375
2023-01-20,799.195556640625,849.3228759765625
2023-01-23,805.0418090820312,850.6402587890625
2023-01-24,815.8199462890625,849.7131958007812
2023-01-25,793.2772216796875,834.6364135742188
2023-01-27,777.4708862304688,797.4569702148438
2023-01-30,776.6769409179688,803.6046752929688
2023-01-31,771.552490234375,811.8018188476562
2023-02-01,783.1246337890625,827.4640502929688
2023-02-02,771.4803466796875,837.1736450195312
2023-02-03,798.1610717773438,842.9310913085938
2023-02-06,794.7688598632812,833.0751342773438
2023-02-07,795.9476318359375,832.1480712890625
2023-02-08,795.8513793945312,838.3446044921875
2023-02-09,794.19140625,840.0036010742188
2023-02-10,797.3430786132812,833.221435546875
2023-02-13,797.9445190429688,830.0988159179688
2023-02-14,805.3304443359375,844.3948364257812
2023-02-15,803.694580078125,849.7620239257812
2023-02-16,800.783447265625,848.4446411132812
2023-02-17,796.7657470703125,841.8088989257812
2023-02-20,789.2835083007812,831.5137939453125
2023-02-21,792.24267578125,833.56298828125
2023-02-22,776.7010498046875,818.9742431640625
2023-02-23,771.4321899414062,819.462158203125
2023-02-24,764.5514526367188,819.413330078125
2023-02-27,766.4520874023438,835.7099609375
2023-02-28,769.6759643554688,834.1973266601562
2023-03-01,768.93017578125,835.6123046875
2023-03-02,762.3861694335938,833.3678588867188
2023-03-03,777.51904296875,847.56640625
2023-03-06,783.0043334960938,846.78564453125
2023-03-08,784.568115234375,851.0305786132812
2023-03-09,784.6401977539062,835.2708129882812
2023-03-10,764.4071655273438,822.2920532226562
2023-03-13,754.7357177734375,808.3863525390625
2023-03-14,752.7147216796875,810.2892456054688
2023-03-15,741.91259765625,805.94677734375
2023-03-16,746.7242431640625,803.9951171875
2023-03-17,756.70849609375,816.0466918945312
2023-03-20,751.4637451171875,816.2418823242188
2023-03-21,759.9803466796875,831.8065185546875
2023-03-22,758.22412109375,839.4180908203125
2023-03-23,752.1373901367188,834.7828369140625
2023-03-24,750.9344482421875,831.8065185546875
2023-03-27,754.2063598632812,828.1959228515625
2023-03-28,760.3412475585938,834.0997314453125
2023-03-29,763.9981689453125,830.4403076171875
2023-03-31,774.463623046875,856.05615234375
2023-04-03,774.9447631835938,862.4479370117188
2023-04-05,795.7311401367188,863.228515625
2023-04-06,801.7938842773438,853.8605346679688
2023-04-10,797.9926147460938,847.4688110351562
2023-04-11,800.326416015625,860.5938720703125
2023-04-12,810.7196044921875,868.64453125
2023-04-13,814.3523559570312,877.2806396484375
2023-04-17,801.9382934570312,879.525146484375
2023-04-18,798.5459594726562,875.1826171875
2023-04-19,801.4810791015625,870.3522338867188
2023-04-20,804.46435546875,872.7918701171875
2023-04-21,805.7634887695312,864.2532348632812
2023-04-24,812.2833862304688,882.8917846679688
2023-04-25,800.7353515625,891.3816528320312
2023-04-26,804.416259765625,892.8453369140625
2023-04-27,808.8429565429688,896.1631469726562
2023-04-28,812.0186767578125,895.4801025390625
2023-05-02,811.8502807617188,899.8225708007812
2023-05-03,814.689208984375,900.5545043945312
2023-05-04,831.3616333007812,899.4323120117188
2023-05-05,782.2103271484375,904.5554809570312
2023-05-08,791.2562866210938,915.2409057617188
2023-05-09,791.2803344726562,911.8255004882812
2023-05-10,794.9371948242188,913.435546875
2023-05-11,795.4664916992188,916.509521484375
2023-05-12,802.4916381835938,921.0958862304688
2023-05-15,806.3409423828125,922.9012451171875
2023-05-16,801.7174072265625,923.4867553710938
2023-05-17,797.4102172851562,916.6558227539062
2023-05-18,800.5980224609375,923.6331176757812
2023-05-19,801.5227661132812,931.2446899414062
2023-05-22,798.6756591796875,927.3900756835938
2023-05-23,796.8018798828125,930.366455078125
2023-05-24,786.3868408203125,917.9244995117188
2023-05-25,783.3693237304688,917.1437377929688
2023-05-26,786.3868408203125,927.7316284179688
2023-05-29,795.9744873046875,925.2432861328125
2023-05-30,796.5828857421875,926.999755859375
2023-05-31,783.9777221679688,926.2190551757812
2023-06-01,780.6439819335938,913.484375
2023-06-02,781.860595703125,915.48486328125
2023-06-05,780.838623046875,923.8770751953125
2023-06-06,778.4051513671875,919.33935546875
2023-06-07,782.4446411132812,917.4853515625
2023-06-08,782.9312744140625,915.2409057617188
2023-06-09,783.8560791015625,915.38720703125
2023-06-12,779.0865478515625,913.3380126953125
2023-06-13,780.4005737304688,920.7543334960938
2023-06-14,779.5488891601562,917.094970703125
2023-06-15,769.961181640625,904.2138671875
2023-06-16,780.0355224609375,911.6303100585938
2023-06-19,780.7169189453125,900.8472290039062
2023-06-20,782.3473510742188,903.1892700195312
2023-06-21,796.023193359375,902.3598022460938
2023-06-22,799.9166870117188,903.3844604492188
2023-06-23,799.8680419921875,901.1887817382812
2023-06-26,795.9988403320312,905.0433349609375
2023-06-27,807.2169799804688,913.484375
2023-06-28,815.75830078125,914.8017578125
2023-06-30,828.047119140625,912.0205688476562
2023-07-03,837.0021362304688,919.7785034179688
2023-07-04,841.0902709960938,921.8766479492188
2023-07-05,814.3712768554688,934.8553466796875
2023-07-06,815.1986083984375,936.2215576171875
2023-07-07,808.093017578125,923.5355224609375
2023-07-10,806.1705932617188,925.4872436523438
2023-07-11,802.2528076171875,922.12060546875
2023-07-12,794.7334594726562,921.5838623046875
2023-07-13,798.6998901367188,932.61083984375
2023-07-14,800.3546752929688,936.8557739257812
2023-07-17,817.0966796875,945.2968139648438
2023-07-18,816.415283203125,951.8836669921875
2023-07-19,820.1141357421875,949.9320068359375
2023-07-20,821.8905639648438,971.546875
2023-07-21,815.5636596679688,972.9130859375
2023-07-24,816.8533325195312,968.0338745117188
2023-07-25,825.7110595703125,970.6686401367188
2023-07-26,822.8395385742188,972.3764038085938
2023-07-27,814.2982788085938,966.326171875
2023-07-28,799.8680419921875,972.1324462890625
2023-07-31,803.615478515625,974.181640625
2023-08-01,808.9933471679688,970.5222778320312
2023-08-02,798.407958984375,963.1058959960938
2023-08-03,792.6407470703125,941.6862182617188
2023-08-04,804.1021118164062,947.0533447265625
2023-08-07,803.6398315429688,952.078857421875
2023-08-08,802.9828491210938,956.2262573242188
2023-08-09,803.2748413085938,957.0133056640625
2023-08-10,796.1448364257812,948.552001953125
2023-08-11,787.8468627929688,937.4833984375
2023-08-14,784.0020751953125,944.0753784179688
2023-08-16,781.714599609375,941.0745239257812
2023-08-17,777.3831176757812,936.3027954101562
2023-08-18,774.1953125,935.3189086914062
2023-08-21,773.5869750976562,939.7955322265625
2023-08-22,770.2774658203125,936.6471557617188
2023-08-23,772.1755981445312,951.2576293945312
2023-08-24,768.622802734375,953.3237915039062
2023-08-25,759.9597778320312,954.7504272460938
2023-08-28,767.868408203125,954.8980102539062
2023-08-29,773.9763793945312,952.1431274414062
2023-08-30,768.3307495117188,943.4359130859375
2023-08-31,764.8023071289062,943.2882690429688
2023-09-01,766.384033203125,953.0778198242188
2023-09-04,771.1779174804688,951.7495727539062
2023-09-05,766.4813842773438,952.7826538085938
2023-09-06,776.507080078125,942.0584716796875
2023-09-07,783.9777221679688,950.0770263671875
2023-09-08,790.0856323242188,954.8980102539062
2023-09-11,794.173828125,962.4738159179688
2023-09-12,796.6559448242188,974.5262451171875
2023-09-13,800.0626831054688,973.8375244140625
2023-09-14,799.5759887695312,971.7714233398438
2023-09-15,808.7500610351562,976.44482421875
2023-09-18,792.83544921875,974.2311401367188
2023-09-20,761.0304565429688,971.2302856445312
2023-09-21,755.9932861328125,943.8294067382812
2023-09-22,744.4588623046875,934.9744873046875
2023-09-25,745.1158447265625,940.9269409179688
2023-09-26,748.3523559570312,933.4003295898438
2023-09-27,743.0961303710938,927.890625
2023-09-28,741.5630493164062,927.398681640625
2023-09-29,742.8284301757812,936.5487670898438
2023-10-03,733.9464111328125,925.1358032226562
2023-10-04,744.41015625,915.0510864257812
2023-10-05,747.4276123046875,925.6769409179688
2023-10-06,746.6002807617188,929.9568481445312
2023-10-09,737.9371948242188,923.4632568359375
2023-10-10,742.1227416992188,935.8600463867188
2023-10-11,749.3013916015625,937.7293701171875
2023-10-12,754.2899169921875,938.86083984375
2023-10-13,747.4276123046875,935.9584350585938
2023-10-16,744.4345092773438,936.056884765625
2023-10-17,750.0800170898438,938.5165405273438
2023-10-18,739.640625,928.5301513671875
2023-10-19,737.3045654296875,920.6591796875
2023-10-20,741.125,917.7075805664062
2023-10-23,732.9730834960938,914.9527587890625
2023-10-25,728.3252563476562,901.3260498046875
2023-10-26,712.2158813476562,893.9962768554688
2023-10-27,715.0143432617188,898.0301513671875
2023-10-30,722.7770385742188,909.9841918945312
2023-10-31,718.5914916992188,900.5881958007812
2023-11-01,717.6180419921875,899.3091430664062
2023-11-02,718.7131958007812,905.114013671875
2023-11-03,722.1199340820312,918.7406616210938
2023-11-06,727.3518676757812,930.2028198242188
2023-11-07,723.8233642578125,932.8099975585938
2023-11-08,725.9161987304688,920.6591796875
2023-11-09,723.044677734375,922.2333374023438
2023-11-10,725.8917846679688,923.4632568359375
2023-11-13,724.5777587890625,919.3801879882812
2023-11-15,732.1700439453125,925.9229125976562
2023-11-16,734.0924072265625,920.9051513671875
2023-11-17,732.5106811523438,906.9833374023438
2023-11-20,732.559326171875,906.58984375
2023-11-21,738.7645874023438,911.164794921875
2023-11-22,736.1365966796875,907.8688354492188
2023-11-23,740.3950805664062,908.1148071289062
2023-11-24,745.6512451171875,914.41162109375
2023-11-28,743.9721069335938,910.5745239257812
2023-11-29,758.8161010742188,924.4470825195312
2023-11-30,758.645751953125,919.8721313476562
2023-12-01,756.9910278320312,931.4326171875
2023-12-04,783.2720336914062,975.2149658203125
2023-12-05,790.2315673828125,997.1061401367188
2023-12-06,792.2271118164062,987.0706176757812
2023-12-07,793.5167236328125,982.88916015625
2023-12-08,804.5888061523438,994.5480346679688
2023-12-11,803.5181884765625,1000.697265625
2023-12-12,795.5364990234375,999.3198852539062
2023-12-13,793.7357788085938,997.5488891601562
2023-12-14,803.1044311523438,1016.9804077148438
2023-12-15,806.2192993164062,1020.6699829101562
2023-12-18,805.8055419921875,1004.9771728515625
2023-12-19,804.44287109375,999.0739135742188
2023-12-20,806.438232421875,990.415771484375
2023-12-21,820.892822265625,988.2020874023438
2023-12-22,813.1788330078125,978.2649536132812
2023-12-26,818.8244018554688,979.052001953125
2023-12-27,828.9718627929688,986.0867919921875
2023-12-28,829.9208374023438,989.6779174804688
2023-12-29,831.8676147460938,980.5278930664062
2024-01-01,826.4410400390625,983.28271484375
2024-01-02,826.927734375,966.4092407226562
2024-01-03,814.1766357421875,968.1802978515625
2024-01-04,822.91259765625,971.2302856445312
2024-01-05,818.7027587890625,977.6746215820312
2024-01-08,809.577392578125,966.1632690429688
2024-01-09,803.2748413085938,963.9495849609375
2024-01-10,805.92724609375,977.0350952148438
2024-01-11,802.5447998046875,975.165771484375
2024-01-12,798.74853515625,987.3165893554688
2024-01-15,814.1279296875,993.5641479492188
2024-01-16,817.2183837890625,992.777099609375
2024-01-17,748.279296875,965.9173583984375
2024-01-18,723.2879638671875,970.443115234375
2024-01-19,715.744384765625,983.0859375
2024-01-23,694.6708374023438,1012.45458984375
2024-01-24,708.5657958984375,983.0859375
2024-01-25,698.3453979492188,993.66259765625
2024-01-29,707.9574584960938,1000.0086059570312
2024-01-30,702.9202880859375,1000.5005493164062
2024-01-31,711.80224609375,1011.569091796875
2024-02-01,713.651611328125,1008.617431640625
2024-02-02,703.820556640625,1007.4859619140625
2024-02-05,703.1878051757812,1006.9940795898438
2024-02-06,702.8228759765625,1009.8472900390625
2024-02-07,695.9362182617188,1005.6658935546875
2024-02-08,682.8444213867188,973.3456420898438
2024-02-09,683.112060546875,994.4005126953125
2024-02-12,676.4932250976562,980.0359497070312
2024-02-13,678.6588745117188,1003.3536987304688
2024-02-14,673.5974731445312,1006.2069702148438
2024-02-15,688.197998046875,1000.2545776367188
2024-02-16,691.0451049804688,1006.7481079101562
2024-02-19,689.682373046875,1026.91748046875
2024-02-20,707.7870483398438,1031.8369140625
2024-02-21,700.4137573242188,1034.9852294921875
2024-02-22,690.8748168945312,1045.5618896484375
2024-02-23,691.3857421875,1044.1844482421875
2024-02-26,692.213134765625,1037.198974609375
2024-02-27,691.1668090820312,1043.10205078125
2024-02-28,685.9348754882812,1029.327880859375
2024-02-29,683.0147094726562,1035.231201171875
2024-03-01,696.3256225585938,1069.37158203125
2024-03-04,697.2745971679688,1074.733642578125
2024-03-05,701.2411499023438,1070.5030517578125
2024-03-06,702.0928344726562,1079.4071044921875
2024-03-07,703.7962646484375,1070.4046630859375
2024-03-11,694.889892578125,1061.3038330078125
2024-03-12,710.3421630859375,1059.483642578125
2024-03-13,710.755859375,1066.4691162109375
2024-03-14,708.3467407226562,1066.124755859375
2024-03-15,706.9840698242188,1062.9271240234375
2024-03-18,703.7719116210938,1063.763427734375
2024-03-19,705.3779907226562,1066.4691162109375
2024-03-20,696.4716796875,1067.01025390625
2024-03-21,703.6258544921875,1064.3538818359375
2024-03-22,702.2145385742188,1072.716796875
2024-03-26,693.7218627929688,1066.22314453125
2024-03-27,701.1680908203125,1066.2724609375
2024-03-28,704.6723022460938,1075.66845703125
2024-04-01,715.67138671875,1081.916015625
2024-04-02,720.367919921875,1063.763427734375
2024-04-03,721.414306640625,1059.8280029296875
2024-04-04,743.4611206054688,1061.451416015625
2024-04-05,754.1439208984375,1065.9281005859375
2024-04-08,752.7081298828125,1069.6175537109375
2024-04-09,753.6572875976562,1089.19677734375
2024-04-10,747.7196655273438,1091.5087890625
2024-04-12,739.251220703125,1086.5894775390625
2024-04-15,727.4491577148438,1060.95947265625
2024-04-16,734.5304565429688,1049.8416748046875
2024-04-18,727.4491577148438,1038.4287109375
2024-04-19,745.2619018554688,1050.0384521484375
2024-04-22,735.9661254882812,1069.1256103515625
2024-04-23,733.7274169921875,1072.6676025390625
2024-04-24,735.7227783203125,1079.062744140625
2024-04-25,735.260498046875,1095.78857421875
2024-04-26,734.7981567382812,1090.032958984375
2024-04-29,744.3858642578125,1141.4403076171875
2024-04-30,739.8109741210938,1131.8475341796875
2024-05-02,745.7242431640625,1121.0740966796875
2024-05-03,739.567626953125,1123.6322021484375
2024-05-06,741.0520629882812,1127.813720703125
2024-05-07,733.021728515625,1113.6458740234375
2024-05-08,721.5845947265625,1104.889404296875
2024-05-09,704.4776000976562,1097.7071533203125
2024-05-10,709.3616333007812,1099.035400390625
2024-05-13,717.9208984375,1109.808837890625
2024-05-14,720.7328491210938,1102.47900390625
2024-05-15,709.6575317382812,1106.2176513671875
2024-05-16,720.3875122070312,1112.8095703125
2024-05-17,722.286865234375,1112.2684326171875
2024-05-21,719.6722412109375,1102.8724365234375
2024-05-22,719.8695678710938,1093.1812744140625
2024-05-23,736.3468017578125,1116.2039794921875
2024-05-24,748.4827270507812,1113.6949462890625
2024-05-27,753.6627807617188,1111.579833984375
2024-05-28,755.0441284179688,1108.775634765625
2024-05-29,744.0921630859375,1084.2281494140625
2024-05-30,747.3234252929688,1095.7393798828125
2024-05-31,755.5620727539062,1102.970947265625
2024-06-03,775.6160278320312,1141.292724609375
2024-06-04,731.684814453125,1054.1707763671875
2024-06-05,765.5520629882812,1090.7708740234375
2024-06-06,769.4493408203125,1092.4925537109375
2024-06-07,776.183349609375,1103.6103515625
2024-06-10,770.2387084960938,1105.676513671875
2024-06-11,771.9653930664062,1100.166748046875
2024-06-12,776.5780029296875,1101.4951171875
2024-06-13,779.8340454101562,1089.4918212890625
2024-06-14,787.80126953125,1087.8192138671875
2024-06-18,793.1786499023438,1104.7418212890625
2024-06-19,817.869873046875,1125.993408203125
2024-06-20,823.5431518554688,1138.1444091796875
2024-06-21,821.7671508789062,1139.964599609375
2024-06-24,825.0478515625,1151.2298583984375
2024-06-25,844.2631225585938,1178.6307373046875
2024-06-26,839.40380859375,1198.357421875
2024-06-27,836.7644653320312,1200.226806640625
2024-06-28,830.6718139648438,1180.2540283203125
2024-07-01,841.2291259765625,1192.3065185546875
2024-07-02,853.7597045898438,1171.3992919921875
2024-07-03,872.5310668945312,1182.2218017578125
2024-07-04,852.0578002929688,1213.115478515625
2024-07-05,813.0598754882812,1213.509033203125
2024-07-08,806.7698974609375,1215.1324462890625
2024-07-09,807.3372192382812,1228.1195068359375
2024-07-10,802.2066040039062,1223.1510009765625
2024-07-11,800.1345825195312,1218.4775390625
2024-07-12,800.5292358398438,1213.01708984375
2024-07-15,800.2332763671875,1210.1146240234375
2024-07-16,799.073974609375,1219.9041748046875
2024-07-18,796.6319580078125,1230.136474609375
2024-07-19,792.9320068359375,1228.51318359375
2024-07-22,810.3218994140625,1221.134033203125
2024-07-23,798.407958984375,1206.96630859375
2024-07-24,791.3286743164062,1203.2767333984375
2024-07-25,797.5199584960938,1178.58154296875
2024-07-26,798.2846069335938,1187.7314453125
2024-07-29,791.822021484375,1193.1427001953125
2024-07-30,797.001953125,1189.9451904296875
2024-07-31,797.1005859375,1195.3074951171875
2024-08-01,808.471923828125,1190.584716796875
2024-08-02,818.5111694335938,1177.25341796875
2024-08-05,797.1005859375,1153.689453125
2024-08-06,789.922607421875,1148.0322265625
2024-08-07,800.9238891601562,1153.5419921875
2024-08-08,810.3958740234375,1145.818603515625
2024-08-09,814.0958251953125,1152.70556640625
2024-08-12,818.9798583984375,1163.8199462890625
2024-08-13,790.9092407226562,1159.4039306640625
2024-08-14,793.1786499023438,1152.7552490234375
2024-08-16,805.1666259765625,1178.1591796875
2024-08-19,804.895263671875,1166.8961181640625
2024-08-20,807.9292602539062,1170.4189453125
2024-08-21,802.0586547851562,1165.8541259765625
2024-08-22,804.77197265625,1181.979736328125
2024-08-23,801.6885986328125,1194.2847900390625
2024-08-26,809.0392456054688,1204.009765625
2024-08-27,807.9539184570312,1216.9598388671875
2024-08-28,807.6332397460938,1214.47900390625
2024-08-29,808.3485717773438,1212.5439453125
2024-08-30,807.5346069335938,1219.7879638671875
2024-09-02,802.6258544921875,1220.5322265625
2024-09-03,807.756591796875,1238.1463623046875
2024-09-04,809.951904296875,1226.88330078125
2024-09-05,811.7525024414062,1226.486328125
2024-09-06,807.5592041015625,1198.899169921875
2024-09-09,812.2705688476562,1225.5435791015625
2024-09-10,814.1698608398438,1227.8260498046875
2024-09-11,810.9879150390625,1226.88330078125
2024-09-12,822.1865234375,1242.5623779296875
2024-09-13,821.8658447265625,1240.7760009765625
2024-09-16,824.3324584960938,1253.1802978515625
2024-09-17,823.2718505859375,1258.39013671875
2024-09-18,836.0984497070312,1278.485107421875
2024-09-19,842.8571166992188,1282.107177734375
2024-09-20,858.989013671875,1328.201416015625
2024-09-23,868.1651000976562,1311.7781982421875
2024-09-24,872.2350463867188,1308.50341796875
2024-09-25,877.686279296875,1313.7132568359375
2024-09-26,879.8323364257812,1318.87353515625
2024-09-27,864.6376953125,1296.5953369140625
2024-09-30,854.47509765625,1263.252685546875
2024-10-01,851.5890502929688,1264.6419677734375
2024-10-03,829.7838134765625,1246.7301025390625
2024-10-04,817.771240234375,1230.2572021484375
2024-10-07,798.1119384765625,1224.4520263671875
2024-10-08,814.5152587890625,1227.13134765625
2024-10-09,805.6845703125,1234.62353515625
2024-10-10,820.114501953125,1233.978515625
2024-10-11,814.4905395507812,1213.635498046875
2024-10-14,832.7931518554688,1222.3184814453125
2024-10-15,830.81982421875,1245.8865966796875
2024-10-16,838.565185546875,1233.6312255859375
2024-10-17,825.4178466796875,1221.8223876953125
2024-10-18,829.7098388671875,1254.8177490234375
2024-10-21,852.8223876953125,1249.4095458984375
2024-10-22,845.841796875,1257.7947998046875
2024-10-23,856.3251342773438,1242.0164794921875
2024-10-24,863.15771484375,1243.15771484375
2024-10-25,860.0744018554688,1245.8370361328125
2024-10-28,855.5357055664062,1282.95068359375
2024-10-29,864.2430419921875,1321.6519775390625
2024-10-30,855.7330322265625,1302.1029052734375
2024-10-31,856.2757568359375,1282.355224609375
2024-11-01,857.0650634765625,1281.90869140625
2024-11-04,845.6197509765625,1267.42041015625
2024-11-05,867.2030029296875,1286.7711181640625
2024-11-06,865.9203491210938,1292.3779296875
2024-11-07,861.62841796875,1268.908935546875
2024-11-08,865.525634765625,1249.2109375
2024-11-11,871.3717041015625,1259.5810546875
2024-11-12,847.6424560546875,1260.8709716796875
2024-11-13,829.463134765625,1244.100341796875
2024-11-14,835.087158203125,1247.325439453125
2024-11-18,841.1797485351562,1243.852294921875
2024-11-19,859.507080078125,1239.53564453125
2024-11-21,858.989013671875,1240.974609375
2024-11-22,861.15966796875,1268.2640380859375
2024-11-25,880.8929443359375,1290.9886474609375
2024-11-26,880.8683471679688,1294.9580078125
2024-11-27,894.06494140625,1290.740478515625
2024-11-28,884.6176147460938,1276.5003662109375
2024-11-29,886.04833984375,1290.1451416015625
2024-12-02,890.3156127929688,1294.6602783203125
2024-12-03,900.9715576171875,1298.381591796875
2024-12-04,917.6461791992188,1305.9730224609375
2024-12-05,920.4335327148438,1326.2664794921875
2024-12-06,915.5494995117188,1318.5758056640625
2024-12-09,922.5302124023438,1312.1751708984375
2024-12-10,921.5928344726562,1320.2626953125
2024-12-11,919.1261596679688,1317.3353271484375
2024-12-12,917.2268676757812,1319.0718994140625
2024-12-13,923.3934936523438,1334.6021728515625
